RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
1,58,188.0,5,83,8,0,0,64,2.0,4,6,11,3,9,0.0,1,1,59.0,68.5286090866801,5.0,1.0,1.0,88.0
1,64,76.0,23,46,19,2,2,95,6.0,0,2,21,0,55,0.0,0,0,87.0,58.0,4.0,5.0,4.0,75.0
1,65,172.0,4,68,28,1,0,66,22.0,6,5,29,2,28,0.0,3,3,45.0,80.0,8.0,2.0,1.0,71.0
0,75,260.0,5,101,9,3,1,58,28.0,6,4,12,2,33,0.0,1,1,12.0,99.0,2.0,2.0,0.0,44.0
1,61,137.0,2,52,12,1,1,93,6.0,2,4,15,1,20,0.0,2,2,22.0,68.5286090866801,2.0,1.0,0.0,67.0
0,73,418.0,9,111,18,2,1,90,4.0,0,2,20,1,25,0.0,0,0,11.0,68.5286090866801,2.0,1.0,0.0,43.0
0,75,394.0,2,75,47,0,0,98,29.0,6,6,55,5,24,0.0,5,5,13.0,49.0,8.0,3.0,2.0,42.0
1,59,185.0,7,76,21,0,0,83,11.0,4,6,24,2,63,0.0,3,3,59.0,64.0,2.0,6.0,2.0,73.0
1,75,340.0,2,111,19,1,0,96,78.0,6,5,23,2,13,0.0,1,1,41.0,68.5286090866801,6.0,1.0,1.0,58.0
0,88,204.0,11,77,20,0,0,95,71.0,6,6,20,1,25,0.0,0,0,8.0,52.0,2.0,2.0,0.0,57.0
1,60,8.0,7,8,3,1,1,100,15.0,7,8,4,3,0,0.0,1,1,29.0,68.5286090866801,2.0,2.485067169978905,1.0,67.0
1,63,137.0,5,75,20,0,0,81,0.0,4,6,21,1,19,0.0,1,1,34.0,55.0,3.0,2.0,0.0,71.0
1,57,14.0,5,8,3,0,0,100,15.0,7,8,3,2,33,0.0,6,5,96.0,68.5286090866801,2.0,1.0,1.0,100.0
1,58,192.0,5,95,21,0,0,90,3.0,4,6,21,4,10,0.0,2,2,51.0,68.5286090866801,5.0,2.485067169978905,4.0,38.0
1,63,208.0,6,86,39,1,1,95,9.0,4,6,43,1,45,0.0,11,11,5.0,82.0,6.0,5.0,0.0,86.0
0,63,369.0,5,131,21,2,2,100,15.0,6,8,23,2,57,0.0,1,1,78.0,68.0,4.0,4.0,3.0,80.0
1,70,293.0,5,88,21,1,1,100,15.0,6,8,21,5,43,0.0,0,0,56.0,71.0,5.0,3.0,2.0,89.0
1,59,156.0,14,63,17,2,2,82,15.0,5,6,19,0,24,0.0,1,1,35.0,76.0,6.0,2.0,2.0,80.0
0,67,332.0,9,122,28,1,0,88,23.0,6,5,33,2,55,0.0,0,0,60.0,77.0,4.0,5.0,2.0,77.0
1,65,90.0,7,37,12,2,2,92,51.0,6,4,14,4,38,0.0,3,3,82.0,95.0,4.0,4.0,2.0,100.0
1,69,434.0,5,141,18,1,0,95,4.0,3,5,19,2,37,0.0,1,1,47.0,99.0,5.0,2.0,1.0920840064620356,78.0
0,70,288.0,5,67,32,0,0,97,15.0,6,6,34,3,21,0.0,1,1,25.0,41.0,9.0,2.0,1.0,65.0
0,58,122.0,4,55,38,1,1,98,2.0,1,3,41,5,44,0.0,3,3,4.0,94.0,3.0,3.0,0.0,46.0
1,64,164.0,7,70,16,2,1,89,69.0,6,4,18,1,11,0.0,4,4,89.0,68.5286090866801,9.0,1.0,4.0,91.0
1,55,278.0,17,97,8,1,1,73,2.0,4,3,11,0,36,0.0,0,0,93.0,68.5286090866801,4.0,1.0,2.0,71.0
0,87,369.0,6,177,18,0,0,100,15.0,7,8,19,1,26,0.0,2,2,11.0,57.0,3.0,3.0,0.0,60.0
1,57,118.0,16,54,2,7,7,20,10.0,4,2,10,0,40,0.0,4,4,40.0,33.0,1.0,3.0,0.0,83.0
1,76,257.0,18,100,4,0,0,100,15.0,7,8,4,0,25,0.0,0,0,80.0,68.5286090866801,3.0,1.0,1.0,100.0
1,63,110.0,8,62,16,0,0,81,13.0,5,6,16,1,44,0.0,0,0,68.0,74.0,4.0,3.0,2.0,88.0
1,65,120.0,8,63,5,1,0,80,18.0,6,5,10,1,80,0.0,5,5,34.862218549886386,68.5286090866801,4.101935749588138,1.0,1.0920840064620356,100.0
0,68,318.0,7,109,26,1,1,96,6.0,4,6,27,3,19,0.0,0,0,31.0,60.0,8.0,3.0,1.0,58.0
1,57,86.0,3,36,28,0,0,90,23.0,6,6,29,5,28,0.0,3,3,53.0,54.0,10.0,3.0,2.0,76.0
0,87,272.0,15,95,13,0,0,100,15.0,7,8,13,0,31,0.0,0,0,21.0,68.5286090866801,3.0,1.0,0.0,57.0
1,72,7.0,4,6,2,0,0,100,15.0,7,8,2,2,0,0.0,4,4,66.0,68.5286090866801,2.0,2.485067169978905,0.0,100.0
1,65,79.0,9,40,11,1,0,77,8.0,4,5,13,1,46,0.0,2,2,0.0,96.0,0.0,2.0,1.0920840064620356,75.0
0,70,383.0,14,108,23,1,0,96,74.0,6,5,26,0,46,0.0,0,0,39.0,32.0,4.0,2.0,3.0,60.0
1,77,199.0,18,64,22,0,0,96,22.0,6,6,24,0,46,0.0,0,0,0.0,54.0,1.0,4.0,0.0,63.0
1,60,199.0,9,53,23,0,0,74,2.0,4,6,23,1,17,0.0,1,1,36.0,88.0,11.0,3.0,1.0,70.0
1,58,132.0,3,72,18,1,0,92,1.0,3,5,26,3,46,0.0,4,4,54.0,38.0,2.0,3.0,1.0920840064620356,63.0
0,81,213.0,8,119,30,3,3,94,35.0,6,3,34,1,41,0.0,1,0,4.0,21.0,2.0,2.0,0.0,36.0
1,86,129.0,13,74,17,0,0,100,15.0,7,8,17,0,35,0.0,0,0,10.0,68.5286090866801,3.0,1.0,0.0,80.0
1,72,389.0,1,71,8,1,0,82,8.0,4,5,11,2,64,0.0,2,2,2.0,65.0,1.0,5.0,1.0920840064620356,75.0
1,65,144.0,13,84,9,0,0,73,54.0,6,6,11,0,18,0.0,0,0,78.0,68.5286090866801,7.0,1.0,2.0,89.0
1,63,62.0,4,20,7,2,2,88,26.0,6,2,8,4,50,0.0,1,1,43.0,77.0,3.0,2.0,0.0,100.0
0,77,70.0,3,37,9,0,0,100,15.0,7,8,9,2,11,0.0,1,1,14.0,68.5286090866801,2.0,2.485067169978905,0.0,67.0
0,75,230.0,2,95,19,0,0,100,15.0,7,8,21,3,33,0.0,2,2,47.0,68.5286090866801,6.0,1.0,1.0,70.0
0,84,373.0,16,107,32,0,0,100,15.0,7,8,32,0,38,0.0,1,1,14.0,30.0,7.0,5.0,0.0,67.0
1,59,117.0,18,73,7,1,1,50,17.0,5,2,8,0,50,0.0,0,0,76.0,58.0,1.0,3.0,1.0,80.0
1,59,139.0,6,56,15,0,0,93,3.0,4,6,15,1,53,0.0,1,1,80.0,46.0,5.0,2.0,2.0,100.0
1,55,247.0,13,79,32,2,1,83,4.0,0,2,35,0,31,0.0,0,0,93.0,29.0,8.0,3.0,6.0,87.0
0,74,165.0,6,67,16,1,0,82,10.0,4,5,17,3,12,0.0,0,0,2.0,50.0,2.0,2.0,0.0,67.0
0,77,206.0,5,80,27,0,0,96,31.0,6,6,28,2,43,0.0,2,2,31.0,60.0,5.0,2.0,0.0,70.0
1,65,130.0,1,59,10,2,1,69,46.0,6,5,13,3,38,0.0,1,1,9.0,94.0,1.0,1.0,1.0920840064620356,60.0
1,64,264.0,3,86,10,1,1,79,14.0,6,3,14,1,36,0.0,1,1,79.0,68.5286090866801,4.0,1.0,1.0,83.0
1,75,146.0,2,58,18,0,0,100,15.0,7,8,20,3,55,0.0,6,6,47.0,98.0,2.0,4.0,1.0,75.0
1,64,174.0,16,63,17,1,1,89,1.0,4,6,19,0,44,0.0,0,0,6.0,80.0,1.0,2.0,0.0,33.0
0,75,326.0,5,61,19,0,0,100,15.0,7,8,19,4,5,0.0,1,1,20.0,68.5286090866801,6.0,1.0,1.0,100.0
1,67,187.0,9,67,15,1,1,88,2.0,0,2,17,1,41,0.0,1,1,60.0,56.0,5.0,2.0,1.0,78.0
1,56,184.0,2,113,19,6,1,56,4.0,3,2,27,1,22,0.0,1,1,50.0,68.5286090866801,9.0,2.485067169978905,1.0,75.0
1,73,134.0,2,54,50,0,0,100,15.0,5,8,54,6,50,0.0,4,4,36.0,83.0,6.0,7.0,0.0,72.0
1,69,165.0,3,70,10,2,1,85,62.0,6,2,13,1,54,0.0,2,2,90.0,68.5286090866801,5.0,1.0,2.0,100.0
1,49,178.0,13,91,10,6,1,56,3.0,3,5,17,0,56,0.0,2,2,65.0,45.0,3.0,4.0,1.0,100.0
1,67,342.0,3,64,19,0,0,89,2.0,4,6,19,3,37,0.0,2,2,14.0,95.0,2.0,3.0,0.0,55.0
1,68,107.0,2,36,16,0,0,100,15.0,7,8,17,4,47,0.0,2,1,64.0,62.0,6.0,4.0,3.0,83.0
0,71,219.0,1,69,29,0,0,100,15.0,7,8,31,6,35,0.0,1,1,42.0,60.0,5.0,3.0,1.0,73.0
1,63,126.0,6,41,5,1,0,83,8.0,3,5,6,1,50,0.0,1,1,90.0,86.0,1.0,2.0,1.0920840064620356,100.0
0,77,338.0,2,109,16,2,2,90,65.0,6,2,21,1,14,0.0,1,1,2.0,68.5286090866801,1.0,1.0,0.0,22.0
1,60,198.0,1,92,12,3,2,81,21.0,6,2,16,3,69,0.0,6,6,93.0,92.0,2.0,2.0,1.0920840064620356,100.0
0,75,167.0,1,70,7,0,0,88,15.0,6,6,8,1,25,0.0,0,0,18.0,100.0,2.0,2.0,2.0,57.0
1,61,188.0,10,90,21,2,0,76,3.0,4,5,25,1,28,0.0,5,5,60.0,68.5286090866801,4.0,1.0,0.0,86.0
0,74,173.0,4,96,37,0,0,100,15.0,6,7,38,4,45,0.0,3,3,41.0,97.0,3.0,2.0,0.0,36.0
0,80,191.0,4,146,59,0,0,100,15.0,7,8,64,1,27,0.0,3,3,17.0,74.0,6.0,6.0,2.0,50.0
1,60,160.0,8,62,26,0,0,96,3.0,4,6,28,2,75,0.0,0,0,57.0,60.0,5.0,6.0,3.0,100.0
0,87,441.0,7,114,20,0,0,100,15.0,7,8,21,2,30,0.0,3,3,3.0,50.0,2.0,1.0,1.0,33.0
0,86,255.0,12,120,19,0,0,95,15.0,6,6,26,0,40,0.0,4,4,4.0,68.5286090866801,3.0,2.485067169978905,0.0,43.0
1,66,133.0,11,128,14,1,1,80,8.0,4,2,15,1,60,0.0,0,0,44.0,84.0,4.0,2.0,1.0,100.0
0,64,116.0,11,53,18,2,2,90,54.0,6,3,20,1,45,0.0,1,1,72.0,65.0,6.0,5.0,2.0,100.0
0,79,138.0,4,56,26,0,0,100,15.0,7,8,27,3,19,0.0,0,0,12.0,68.5286090866801,4.0,2.0,0.0,70.0
1,67,95.0,25,64,13,1,1,100,15.0,6,8,13,0,85,0.0,0,0,79.0,68.5286090866801,2.0,1.0,1.0,100.0
0,62,173.0,14,86,14,0,0,86,5.0,4,6,15,0,50,0.0,0,0,74.0,1.0,3.0,2.0,3.0,71.0
0,66,74.0,15,43,13,0,0,100,15.0,7,8,14,0,23,0.0,0,0,68.0,64.0,5.0,1.0,3.0,75.0
1,50,211.0,15,98,15,3,1,48,2.0,4,5,21,0,19,0.0,1,1,23.0,23.0,2.0,2.0,0.0,31.0
1,64,209.0,10,110,21,2,1,92,14.0,6,5,24,1,42,0.0,3,3,57.0,80.0,4.0,2.0,2.0,100.0
1,70,159.0,7,113,14,1,1,89,11.0,4,6,19,1,26,0.0,0,0,13.0,76.0,3.0,2.0,0.0,83.0
1,45,56.0,10,35,4,3,3,75,2.0,0,6,4,1,25,0.0,4,4,68.0,69.0,1.0,1.0,0.0,50.0
1,67,257.0,17,111,16,1,0,68,5.0,3,5,19,0,37,0.0,1,0,17.0,56.0,4.0,2.0,0.0,60.0
0,85,253.0,11,106,17,0,0,100,15.0,5,7,19,1,32,0.0,3,3,34.0,68.5286090866801,3.0,1.0,0.0,80.0
0,87,177.0,1,58,10,0,0,100,15.0,7,8,11,2,36,0.0,0,0,2.0,100.0,2.0,2.0,0.0,67.0
1,70,121.0,5,37,11,0,0,100,15.0,7,8,11,3,18,0.0,0,0,84.0,70.0,5.0,2.0,3.0,88.0
0,77,243.0,2,113,26,0,0,100,15.0,5,7,29,2,31,0.0,1,1,36.0,82.0,8.0,3.0,2.0,69.0
1,72,74.0,8,39,14,0,0,86,18.0,6,6,14,1,64,0.0,2,1,7.0,92.0,2.0,1.0,1.0920840064620356,75.0
0,89,379.0,156,257,3,0,0,100,15.0,7,8,3,0,33,0.0,0,0,0.0,68.5286090866801,0.0,2.485067169978905,1.0920840064620356,0.0
0,89,167.0,8,79,25,0,0,100,15.0,7,8,28,2,39,0.0,0,0,3.0,92.0,1.0,3.0,0.0,44.0
1,60,184.0,4,69,35,2,2,100,15.0,6,8,35,6,26,0.0,5,5,66.0,42.0,12.0,4.0,10.0,70.0
1,56,106.0,2,31,40,0,0,100,15.0,7,8,41,10,46,0.0,11,11,57.0,86.0,14.0,6.0,3.0,87.0
1,69,182.0,19,136,10,1,1,54,9.0,4,4,13,0,38,0.0,0,0,46.0,55.0,1.0,2.0,1.0,43.0
1,83,50.0,15,27,8,0,0,100,15.0,7,8,9,0,63,0.0,1,1,10.0,90.0,2.0,2.0,0.0,80.0
1,63,66.0,9,52,3,1,1,75,6.0,4,6,4,1,75,0.0,1,1,71.0,132.0,1.0,1.0,0.0,100.0
0,82,178.0,4,73,18,0,0,95,15.0,6,6,20,3,40,0.0,4,4,4.0,44.0,3.0,2.0,0.0,63.0
1,63,80.0,7,55,31,0,0,100,15.0,7,8,46,1,13,0.0,4,4,58.0,68.5286090866801,11.0,1.0,4.0,80.0
1,74,129.0,1,70,20,0,0,100,15.0,7,8,22,3,32,0.0,0,0,61.0,84.0,6.0,3.0,4.0,75.0
0,81,158.0,4,87,34,0,0,100,15.0,6,7,36,6,31,0.0,5,5,19.0,93.0,7.0,3.0,0.0,63.0
1,73,246.0,7,105,22,0,0,91,13.0,6,6,23,1,32,0.0,0,0,19.0,68.5286090866801,4.0,1.0,0.0,38.0
1,69,165.0,9,49,24,0,0,100,15.0,7,8,24,2,33,0.0,0,0,45.0,63.0,6.0,2.0,1.0,80.0
1,64,117.0,5,61,18,1,0,74,15.0,6,5,19,3,47,0.0,2,2,70.0,98.0,3.0,2.0,0.0,83.0
0,76,282.0,3,64,39,0,0,100,15.0,7,8,40,3,28,0.0,0,0,14.0,86.0,6.0,1.0,2.0,44.0
1,68,160.0,6,71,26,2,1,84,37.0,6,5,31,3,45,0.0,0,0,0.0,68.5286090866801,0.0,1.0,0.0,25.0
1,76,346.0,21,120,27,0,0,100,15.0,7,8,27,0,37,0.0,0,0,68.0,57.0,5.0,2.0,2.0,88.0
1,67,93.0,2,36,19,2,2,100,15.0,7,8,21,4,80,0.0,4,3,24.0,75.0,2.0,5.0,0.0,88.0
1,64,151.0,9,65,30,1,1,100,15.0,6,8,31,1,19,0.0,1,1,56.0,21.0,10.0,3.0,5.0,76.0
1,61,243.0,10,104,20,0,0,86,2.0,4,6,22,1,36,0.0,0,0,90.0,89.0,4.0,3.0,2.0,100.0
0,82,252.0,51,191,13,0,0,77,21.0,6,6,13,0,8,0.0,0,0,4.0,68.5286090866801,1.0,1.0,0.0,38.0
1,59,185.0,23,79,35,0,0,97,9.0,4,6,37,0,9,0.0,2,2,73.0,68.5286090866801,11.0,1.0,9.0,86.0
1,82,145.0,11,77,45,0,0,100,15.0,6,7,45,1,69,0.0,0,0,13.0,52.0,5.0,10.0,0.0,71.0
1,69,192.0,2,106,27,3,1,88,15.0,5,4,32,5,53,0.0,2,2,15.0,23.0,4.0,4.0,0.0,67.0
0,85,176.0,3,71,29,0,0,100,15.0,6,7,32,3,34,0.0,4,4,1.0,68.5286090866801,2.0,1.0,0.0,50.0
0,83,302.0,10,99,28,0,0,100,15.0,7,8,28,1,18,0.0,0,0,12.0,79.0,3.0,2.0,1.0,50.0
0,84,247.0,5,84,22,0,0,100,15.0,6,7,22,2,50,0.0,2,2,25.0,90.0,4.0,2.0,0.0,86.0
1,54,188.0,1,73,35,0,0,87,0.0,4,6,38,4,66,0.0,13,12,103.0,97.0,5.0,5.0,4.0,71.0
1,63,153.0,1,106,9,4,4,67,22.0,6,2,15,1,47,0.0,2,1,0.0,100.0,0.0,1.0,1.0920840064620356,50.0
1,68,156.0,6,46,10,1,0,91,15.0,6,5,11,2,27,0.0,2,1,74.0,89.0,4.0,2.0,3.0,75.0
1,63,203.0,4,78,40,0,0,98,63.0,6,6,42,4,55,0.0,5,5,80.0,88.0,3.0,4.0,2.0,70.0
1,67,48.0,18,38,2,1,0,67,6.0,3,5,3,0,0,0.0,3,3,5.0,68.5286090866801,1.0,2.485067169978905,0.0,50.0
0,71,226.0,5,76,44,0,0,100,15.0,7,8,46,2,24,0.0,3,3,70.0,65.0,4.0,3.0,2.0,78.0
0,88,206.0,2,108,36,0,0,100,15.0,7,8,38,1,19,0.0,1,1,1.0,46.0,4.0,3.0,0.0,44.0
0,69,150.0,3,78,34,1,1,91,70.0,6,2,35,3,20,0.0,4,4,27.0,100.0,4.0,1.0,1.0,45.0
1,82,199.0,9,97,18,0,0,94,28.0,6,6,18,2,17,0.0,0,0,17.0,80.0,5.0,1.0,0.0,60.0
1,69,155.0,3,52,31,0,0,100,15.0,7,8,31,1,29,0.0,2,2,51.0,98.0,3.0,3.0,2.0,46.0
0,67,160.0,4,49,27,0,0,97,48.0,6,6,29,6,45,0.0,5,5,30.0,76.0,5.0,2.0,0.0,70.0
1,69,79.0,16,50,12,2,2,100,15.0,6,8,13,0,75,0.0,2,2,22.0,81.0,2.0,4.0,0.0,100.0
0,85,109.0,35,73,4,0,0,100,15.0,7,8,5,0,0,0.0,1,0,2.0,68.5286090866801,1.0,2.485067169978905,0.0,33.0
1,87,228.0,2,77,30,0,0,100,15.0,7,8,31,3,10,0.0,4,4,6.0,100.0,7.0,1.0,0.0,38.0
1,76,191.0,3,76,18,0,0,100,15.0,7,8,18,3,50,0.0,1,1,67.0,66.0,5.0,4.0,1.0,90.0
1,61,142.0,7,74,24,2,2,81,14.0,6,2,27,1,70,0.0,1,1,51.0,84.0,4.0,3.0,1.0,88.0
0,83,185.0,12,103,13,0,0,92,77.0,6,6,13,0,15,0.0,0,0,7.0,68.5286090866801,4.0,1.0,0.0,83.0
1,75,133.0,10,59,12,1,0,77,46.0,6,5,14,2,54,0.0,0,0,60.0,15.0,3.0,3.0,0.0,86.0
1,60,162.0,32,81,7,2,2,78,2.0,4,4,10,0,56,0.0,0,0,102.0,68.5286090866801,2.0,2.485067169978905,1.0,67.0
0,69,193.0,4,68,29,1,1,87,54.0,6,4,30,4,50,0.0,10,10,60.0,67.0,2.0,6.0,1.0,89.0
1,71,243.0,2,65,29,0,0,97,5.0,4,6,30,6,10,0.0,0,0,4.0,95.0,5.0,2.0,0.0,47.0
1,65,79.0,22,54,6,1,0,75,8.0,4,5,8,0,38,0.0,1,1,77.0,68.5286090866801,4.0,1.0,0.0,100.0
0,78,124.0,6,67,25,0,0,100,15.0,7,8,25,1,28,0.0,0,0,13.0,68.5286090866801,4.0,1.0,1.0,45.0
1,68,190.0,3,64,13,1,0,71,34.0,6,5,14,2,29,0.0,2,2,37.0,44.0,8.0,2.0,0.0,91.0
1,62,149.0,17,64,11,2,1,83,18.0,6,5,12,0,33,0.0,0,0,35.0,28.0,3.0,2.0,0.0,63.0
0,70,252.0,2,79,50,0,0,98,24.0,6,6,56,4,32,0.0,7,7,28.0,65.0,3.0,5.0,1.0,40.0
1,84,307.0,0,86,18,0,0,95,75.0,6,6,19,4,21,0.0,1,0,7.0,5.0,4.0,2.0,0.0,43.0
1,66,102.0,7,52,35,1,1,100,15.0,6,8,35,2,49,0.0,1,1,87.0,76.0,5.0,3.0,3.0,80.0
1,68,41.0,4,23,7,1,1,100,15.0,6,8,7,2,14,0.0,2,2,18.0,6.0,4.0,1.0,0.0,71.0
1,59,117.0,3,98,14,1,1,87,3.0,4,6,15,2,53,0.0,1,1,4.0,97.0,2.0,2.0,0.0,100.0
0,80,136.0,3,49,24,0,0,100,15.0,7,8,25,2,20,0.0,2,2,11.0,68.5286090866801,2.0,1.0,0.0,38.0
0,74,198.0,6,80,22,0,0,100,15.0,7,8,22,3,27,0.0,1,1,59.0,53.0,4.0,2.0,3.0,67.0
1,60,201.0,2,75,25,1,0,93,3.0,3,5,28,3,32,0.0,5,5,59.0,64.0,6.0,4.0,3.0,71.0
0,89,122.0,5,60,44,0,0,100,15.0,6,7,56,3,79,0.0,3,3,2.0,97.0,1.0,4.0,0.0,63.0
0,62,197.0,7,60,43,0,0,100,15.0,7,8,54,1,44,0.0,1,1,103.0,70.0,14.0,11.0,4.0,100.0
0,80,261.0,8,104,22,0,0,100,15.0,7,8,22,1,59,0.0,1,1,39.0,76.0,3.0,2.0,1.0,71.0
0,80,136.0,15,63,11,0,0,91,21.0,6,6,11,0,36,0.0,1,1,19.0,54.0,2.0,3.0,0.0,71.0
1,70,23.0,1,12,2,0,0,100,15.0,7,8,3,1,67,0.0,1,1,0.0,97.0,0.0,2.0,1.0920840064620356,67.0
1,62,165.0,7,71,28,1,1,86,20.0,6,6,29,3,41,0.0,6,6,39.0,50.0,4.0,2.0,0.0,60.0
0,82,78.0,3,36,26,0,0,100,15.0,7,8,26,3,8,0.0,0,0,1.0,68.5286090866801,1.0,1.0,0.0,11.0
1,79,190.0,3,53,27,0,0,100,15.0,7,8,28,2,4,0.0,0,0,55.0,68.5286090866801,2.0,2.485067169978905,1.0,50.0
1,79,164.0,2,102,23,1,0,96,34.0,6,5,29,3,15,0.0,2,2,9.0,68.5286090866801,4.0,2.485067169978905,1.0,44.0
1,74,183.0,5,77,11,1,1,92,70.0,6,3,12,2,17,0.0,1,1,58.0,26.0,6.0,1.0,0.0,78.0
0,90,234.0,6,128,32,0,0,100,15.0,7,8,32,2,38,0.0,0,0,1.0,78.0,2.0,2.0,0.0,57.0
1,85,132.0,3,76,16,0,0,100,15.0,7,8,18,1,50,0.0,1,1,10.0,68.5286090866801,3.0,1.0,0.0,57.0
1,66,186.0,7,63,23,0,0,96,31.0,6,6,25,3,24,0.0,0,0,73.0,47.0,8.0,3.0,4.0,85.0
1,64,254.0,2,95,75,2,1,95,4.0,4,3,82,2,67,0.0,2,2,21.0,55.0,5.0,15.0,3.0,77.0
0,80,382.0,4,90,21,0,0,95,69.0,6,6,21,3,0,0.0,0,0,0.0,68.5286090866801,3.0,2.485067169978905,2.0,23.0
0,79,199.0,10,179,27,0,0,100,15.0,7,8,27,1,26,0.0,3,3,25.0,52.0,3.0,2.0,1.0,38.0
1,74,97.0,1,39,11,1,0,92,26.0,6,5,14,6,31,0.0,0,0,36.0,68.5286090866801,4.0,1.0,0.0,63.0
1,84,97.0,1,47,36,0,0,100,15.0,5,7,39,1,5,0.0,1,1,3.0,68.5286090866801,4.0,1.0,0.0,26.0
1,70,153.0,11,85,9,1,0,80,26.0,6,5,10,1,50,0.0,0,0,68.0,74.0,2.0,2.0,2.0,67.0
1,64,331.0,6,93,30,0,0,83,1.0,4,6,32,2,23,0.0,5,5,3.0,89.0,3.0,3.0,1.0,40.0
1,88,199.0,9,83,17,0,0,100,15.0,7,8,17,1,24,0.0,0,0,0.0,70.0,0.0,2.0,0.0,50.0
0,84,133.0,1,77,28,0,0,100,15.0,6,7,32,3,38,0.0,2,2,32.0,76.0,1.0,2.0,0.0,60.0
1,63,150.0,3,50,29,3,3,91,75.0,6,3,32,4,75,0.0,6,6,33.0,90.0,1.0,7.0,1.0,73.0
0,75,172.0,8,83,28,0,0,93,2.0,4,6,28,3,43,0.0,2,2,4.0,92.0,2.0,2.0,0.0,57.0
1,73,250.0,6,143,22,0,0,95,19.0,6,6,22,1,32,0.0,1,0,36.0,95.0,6.0,2.0,0.0,67.0
1,61,141.0,33,80,17,2,0,86,2.0,4,5,21,0,71,0.0,1,1,51.0,45.0,2.0,3.0,0.0,100.0
1,58,129.0,2,23,21,0,0,100,15.0,7,8,23,7,36,0.0,4,2,74.0,74.0,8.0,4.0,2.0,93.0
1,79,54.0,4,21,7,0,0,100,15.0,7,8,7,2,43,0.0,2,2,9.0,74.0,2.0,3.0,0.0,100.0
0,58,214.0,20,122,6,3,2,54,2.0,3,3,13,0,62,0.0,0,0,11.0,60.0,3.0,2.0,0.0,83.0
0,90,235.0,16,141,13,0,0,100,15.0,7,8,14,0,21,0.0,0,0,10.0,68.5286090866801,2.0,1.0,0.0,43.0
1,62,184.0,2,65,24,3,2,82,73.0,6,2,28,6,50,0.0,2,2,64.0,94.0,6.0,2.0,1.0,89.0
0,86,153.0,7,88,15,0,0,100,15.0,7,8,15,1,27,0.0,0,0,5.0,68.5286090866801,2.0,1.0,0.0,43.0
0,91,290.0,6,111,12,0,0,100,15.0,7,8,12,1,17,0.0,1,1,0.0,68.5286090866801,1.0,2.485067169978905,0.0,13.0
0,53,325.0,21,114,24,0,0,80,0.0,4,6,26,0,24,0.0,1,1,82.0,79.0,9.0,4.0,6.0,82.0
0,79,192.0,10,69,18,0,0,100,15.0,7,8,18,1,28,0.0,1,1,24.0,78.0,5.0,2.0,0.0,78.0
0,72,214.0,6,88,34,0,0,97,78.0,6,6,35,1,46,0.0,3,3,59.0,31.0,5.0,4.0,2.0,90.0
0,71,253.0,12,161,11,1,1,92,19.0,6,6,13,0,31,0.0,0,0,97.0,30.0,4.0,1.0,1.0,100.0
1,79,98.0,10,57,20,0,0,95,13.0,6,6,20,1,55,0.0,1,1,4.0,63.0,2.0,10.0,0.0,80.0
0,90,172.0,30,84,9,0,0,100,15.0,7,8,9,0,33,0.0,0,0,4.0,68.5286090866801,1.0,1.0,0.0,29.0
0,77,232.0,9,74,18,0,0,100,15.0,7,8,18,2,28,0.0,5,5,13.0,77.0,2.0,3.0,1.0,63.0
1,83,71.0,3,36,8,0,0,100,15.0,7,8,8,3,38,0.0,0,0,7.0,68.5286090866801,1.0,1.0,0.0,40.0
0,87,236.0,2,74,20,0,0,100,15.0,7,8,21,4,52,0.0,1,1,9.0,101.0,1.0,2.0,0.0,43.0
0,85,141.0,12,71,14,0,0,100,15.0,7,8,16,0,21,0.0,0,0,1.0,47.0,2.0,2.0,0.0,44.0
1,74,143.0,4,58,20,0,0,100,15.0,7,8,22,4,41,0.0,4,4,26.0,40.0,5.0,3.0,2.0,57.0
1,66,92.0,2,59,4,2,2,83,25.0,6,6,6,1,83,0.0,1,1,34.862218549886386,68.5286090866801,1.0,1.0,1.0920840064620356,100.0
1,73,193.0,14,90,11,1,1,100,15.0,0,8,11,0,27,0.0,0,0,1.0,68.5286090866801,2.0,1.0,0.0,75.0
0,86,257.0,20,117,29,0,0,100,15.0,6,7,29,0,45,0.0,0,0,10.0,48.0,3.0,2.0,0.0,71.0
0,82,351.0,11,101,30,0,0,100,15.0,7,8,31,1,6,0.0,0,0,8.0,50.0,8.0,1.0,1.0,39.0
1,60,223.0,7,68,8,2,1,60,30.0,5,3,10,1,50,0.0,0,0,89.0,87.0,3.0,3.0,2.0,86.0
1,72,248.0,23,115,19,2,1,88,21.0,6,2,24,0,29,0.0,0,0,25.0,68.5286090866801,3.0,2.0,0.0,56.0
